YEAR;MONTH;SEX;CARAPACE;AREA;SHELL
2015;9;F;71;3503;31
2015;9;F;68;3503;31
2015;9;F;60;3503;31
2015;9;M;73;3503;30
2015;9;F;25;3503;42
2015;9;M;99;3501;31
2015;9;M;93;3501;31
2015;9;M;81;3501;31
2015;9;M;80;3501;31
2015;9;M;23;3501;42
2015;9;M;22;3501;42
2015;9;F;24;3501;42
2015;9;M;22;3501;42
2015;9;M;87;3501;31
2015;9;M;32;3501;42
2015;9;M;23;3501;42
2015;9;M;23;3501;42
2015;9;F;23;3501;42
2015;9;F;22;3501;42
2015;9;F;12;3501;42
2015;9;M;22;3501;42
2015;9;M;83;3501;31
2015;9;M;123;3501;31
2015;9;M;89;3501;31
2015;9;M;120;3501;31
2015;9;M;128;3501;31
2015;9;M;113;3501;31
2015;9;M;110;3501;32
2015;9;M;131;3501;31
2015;9;M;121;3501;31
2015;9;M;125;3501;31
2015;9;M;122;3501;31
2015;9;M;124;3501;31
2015;9;M;110;3501;31
2015;9;M;115;3501;31
2015;9;M;96;3501;31
2015;9;M;68;3501;31
2015;9;M;129;3703;31
2015;9;M;128;3703;31
2015;9;M;38;3703;42
2015;9;M;33;3703;42
2015;9;M;35;3703;42
2015;9;M;111;3703;32
2015;9;F;69;3703;32
2015;9;M;95;3703;30
2015;9;F;90;3703;32
2015;9;F;70;3703;32
2015;9;M;87;3703;31
2015;9;F;78;3703;32
2015;9;M;116;3501;31
2015;9;M;98;3501;31
2015;9;M;96;3501;31
2015;9;M;122;3501;31
2015;9;F;81;3501;31
2015;9;M;67;3501;31
2015;9;F;74;3501;31
2015;9;F;30;3501;42
2015;9;M;23;3501;42
2015;9;M;22;3501;42
2015;9;M;32;3501;42
2015;9;M;32;3501;42
2015;9;M;16;3501;42
2015;9;M;32;3501;42
2015;9;M;34;3501;42
2015;9;M;99;3501;31
2015;9;F;77;3703;32
2015;9;M;121;3503;30
2015;9;M;95;3503;30
2015;9;M;36;3503;42
2015;9;F;24;3503;42
2015;9;F;24;3503;42
2015;9;M;23;3503;42
2015;9;M;25;3503;42
2015;9;M;23;3503;42
2015;9;M;19;3503;42
2015;9;M;25;3503;42
2015;9;M;25;3503;42
2015;9;F;20;3503;42
2015;9;M;25;3503;42
2015;9;M;24;3503;42
2015;9;F;26;3503;42
2015;9;M;24;3503;42
2015;9;F;25;3503;42
2015;9;F;35;3503;42
2015;9;M;23;3503;42
2015;9;M;94;3503;31
2015;9;M;90;3503;31
2015;9;M;119;3503;30
2015;9;M;98;3503;31
2015;9;M;98;3503;31
2015;9;M;84;3503;31
2015;9;M;102;3503;31
2015;9;M;101;3503;31
2015;9;M;67;3503;31
2015;9;M;103;3503;31
2015;9;M;94;3503;31
2015;9;M;96;3503;31
2015;9;F;72;3503;32
2015;9;M;97;3503;30
2015;9;M;86;3503;31
2015;9;M;97;3503;31
2015;9;M;96;3503;31
2015;9;M;87;3503;31
2015;9;M;100;3503;30
2015;9;M;89;3503;31
2015;9;M;95;3503;31
2015;9;F;64;3503;31
2015;9;F;24;3503;42
2015;9;F;21;3503;42
2015;9;M;23;3503;42
2015;9;M;22;3503;42
2015;9;F;22;3503;42
2015;9;F;24;3503;42
2015;9;M;91;3504;31
2015;9;F;64;3504;31
2015;9;M;93;3504;31
2015;9;M;102;3504;31
2015;9;M;98;3504;31
2015;9;F;81;3504;32
2015;9;M;35;3504;42
2015;9;M;38;3504;42
2015;9;M;40;3504;42
2015;9;M;38;3504;42
2015;9;M;36;3504;42
2015;9;M;39;3504;42
2015;9;M;20;3504;42
2015;9;M;21;3504;42
2015;9;M;22;3504;42
2015;9;M;18;3504;42
2015;9;M;26;3504;42
2015;9;M;26;3504;42
2015;9;M;26;3504;42
2015;9;M;25;3504;42
2015;9;M;24;3504;42
2015;9;M;26;3504;42
2015;9;M;23;3504;42
2015;9;M;25;3504;42
2015;9;M;27;3504;42
2015;9;M;27;3504;42
2015;9;M;37;3504;42
2015;9;M;35;3504;42
2015;9;M;35;3504;42
2015;9;M;33;3504;42
2015;9;M;26;3504;42
2015;9;M;30;3504;42
2015;9;M;26;3504;42
2015;9;M;26;3504;42
2015;9;M;27;3504;42
2015;9;M;35;3504;42
2015;9;M;26;3504;42
2015;9;M;24;3504;42
2015;9;M;34;3504;42
2015;9;M;24;3504;42
2015;9;M;21;3504;42
2015;9;M;24;3504;42
2015;9;M;23;3504;42
2015;9;M;26;3504;42
2015;9;F;35;3504;42
2015;9;F;35;3504;42
2015;9;F;34;3504;42
2015;9;F;36;3504;42
2015;9;F;34;3504;42
2015;9;F;35;3504;42
2015;9;F;38;3504;42
2015;9;F;32;3504;42
2015;9;F;25;3504;42
2015;9;F;24;3504;42
2015;9;F;28;3504;42
2015;9;F;29;3504;42
2015;9;F;25;3504;42
2015;9;F;26;3504;42
2015;9;F;23;3504;42
2015;9;F;23;3504;42
2015;9;F;24;3504;42
2015;9;F;24;3504;42
2015;9;F;26;3504;42
2015;9;F;25;3504;42
2015;9;F;24;3504;42
2015;9;F;25;3504;42
2015;9;F;23;3504;42
2015;9;F;26;3504;42
2015;9;F;25;3504;42
2015;9;F;23;3504;42
2015;9;F;24;3504;42
2015;9;F;26;3504;42
2015;9;F;27;3504;42
2015;9;F;26;3504;42
2015;9;F;26;3504;42
2015;9;F;24;3504;42
2015;9;F;24;3504;42
2015;9;F;25;3504;42
2015;9;F;23;3504;42
2015;9;F;18;3504;42
2015;10;M;78;3504;31
2015;10;M;25;3504;42
2015;10;M;20;3504;42
2015;10;M;25;3504;42
2015;10;M;26;3504;42
2015;10;F;25;3504;42
2015;10;F;23;3504;42
2015;10;M;79;3504;30
2015;10;M;86;3504;20
2015;10;M;91;3504;31
2015;10;M;91;3504;31
2015;10;M;86;3504;30
2015;10;M;91;3504;30
2015;10;M;98;3504;31
2015;10;M;89;3504;31
2015;10;M;95;3504;30
2015;10;M;85;3504;30
2015;10;M;88;3504;20
2015;10;M;81;3504;30
2015;10;M;80;3504;30
2015;10;M;90;3504;20
2015;10;M;72;3504;30
2015;10;M;73;3504;31
2015;10;M;88;3504;30
2015;10;M;84;3504;30
2015;10;M;79;3504;30
2015;10;M;87;3504;31
2015;10;M;66;3504;31
2015;10;M;65;3504;32
2015;10;M;35;3504;42
2015;10;M;30;3504;42
2015;10;M;34;3504;42
2015;10;M;24;3504;42
2015;10;M;33;3504;42
2015;10;M;30;3504;42
2015;10;M;33;3504;42
2015;10;M;33;3504;42
2015;10;M;23;3504;42
2015;10;M;30;3504;42
2015;10;M;25;3504;42
2015;10;M;31;3504;42
2015;10;M;17;3504;42
2015;10;M;31;3504;42
2015;10;M;32;3504;42
2015;10;M;30;3504;42
2015;10;M;24;3504;42
2015;10;M;24;3504;42
2015;10;M;32;3504;42
2015;10;M;26;3504;42
2015;10;M;21;3504;42
2015;10;M;16;3504;42
2015;10;M;22;3504;42
2015;10;F;59;3504;31
2015;10;F;31;3504;42
2015;10;F;26;3504;42
2015;10;F;33;3504;42
2015;10;F;22;3504;42
2015;10;F;24;3504;42
2015;10;F;24;3504;42
2015;10;F;31;3504;42
2015;10;F;32;3504;42
2015;10;F;31;3504;42
2015;10;F;34;3504;42
2015;10;F;30;3504;42
2015;10;F;22;3504;42
2015;10;F;23;3504;42
2015;10;F;23;3504;42
2015;10;F;25;3504;42
2015;10;F;28;3504;42
2015;10;F;30;3504;42
2015;10;F;31;3504;42
2015;10;F;34;3504;42
2015;10;F;33;3504;42
2015;10;M;98;3504;30
2015;10;M;85;3504;30
2015;10;M;85;3504;31
2015;10;M;79;3504;30
2015;10;M;93;3504;31
2015;10;M;96;3504;30
2015;10;M;93;3504;31
2015;10;M;76;3504;31
2015;10;M;87;3504;31
2015;10;M;85;3504;31
2015;10;M;62;3504;32
2015;10;M;94;3504;30
2015;10;M;83;3504;31
2015;10;M;74;3504;30
2015;10;M;83;3504;32
2015;10;M;84;3504;30
2015;10;M;90;3504;30
2015;10;M;70;3504;31
2015;10;M;76;3504;30
2015;10;M;87;3504;30
2015;10;M;81;3504;30
2015;10;M;89;3504;31
2015;10;M;79;3504;30
2015;10;M;85;3504;31
2015;10;M;80;3504;32
2015;10;M;90;3504;30
2015;10;M;82;3504;30
2015;10;M;82;3504;30
2015;10;M;87;3504;30
2015;10;M;81;3504;31
2015;10;M;79;3504;31
2015;10;M;78;3504;31
2015;10;M;31;3504;42
2015;10;M;23;3504;42
2015;10;M;30;3504;42
2015;10;F;23;3504;42
2015;10;M;31;3504;42
2015;10;F;22;3504;42
2015;10;M;19;3504;42
2015;10;M;88;3504;30
2015;10;M;91;3504;30
2015;10;M;84;3504;30
2015;10;M;84;3504;31
2015;10;M;81;3504;31
2015;10;M;72;3504;31
2015;10;M;94;3504;31
2015;10;M;86;3504;31
2015;10;M;81;3504;31
2015;10;M;78;3504;31
2015;10;M;68;3504;31
2015;10;M;84;3504;31
2015;10;M;86;3504;31
2015;10;M;71;3504;32
2015;10;M;88;3504;31
2015;10;M;95;3504;31
2015;10;M;88;3504;31
2015;10;M;78;3504;31
2015;10;M;87;3504;31
2015;10;M;86;3504;31
2015;10;M;79;3504;31
2015;10;M;87;3504;31
2015;10;M;91;3504;31
2015;10;M;78;3504;31
2015;10;M;66;3504;31
2015;10;M;88;3504;31
2015;10;M;86;3504;31
2015;10;M;76;3504;32
2015;10;M;81;3504;31
2015;10;M;87;3504;31
2015;10;M;88;3504;31
2015;10;M;80;3504;31
2015;10;M;91;3504;31
2015;10;M;78;3504;31
2015;10;M;94;3504;31
2015;10;M;82;3504;31
2015;10;M;73;3504;31
2015;10;M;78;3504;31
2015;10;M;92;3504;31
2015;10;M;94;3504;31
2015;10;M;83;3504;31
2015;10;F;60;3504;31
2015;10;M;72;3504;32
2015;10;M;86;3504;31
2015;10;M;79;3504;31
2015;10;M;74;3504;32
2015;10;M;66;3504;32
2015;10;M;86;3504;31
2015;10;M;71;3504;31
2015;10;M;88;3504;30
2015;10;M;22;3504;42
2015;10;F;33;3504;42
2015;10;F;28;3504;42
2015;10;F;28;3504;42
2015;10;F;31;3504;42
2015;10;M;22;3504;42
2015;10;M;23;3504;42
2015;10;M;18;3504;42
2015;10;M;22;3504;42
2015;10;M;22;3504;42
2015;10;M;22;3504;42
2015;10;M;16;3504;42
2015;10;M;98;3504;30
2015;10;M;89;3504;30
2015;10;M;92;3504;31
2015;10;M;81;3504;31
2015;10;M;79;3504;30
2015;10;M;74;3504;31
2015;10;M;33;3504;42
2015;10;M;22;3504;42
2015;10;F;30;3504;42
2015;10;M;21;3504;42
2015;10;F;17;3504;42
2015;10;M;23;3504;42
2015;10;F;53;3504;31
2015;10;F;56;3504;32
2015;10;F;53;3504;31
2015;10;F;52;3504;31
2015;10;F;50;3504;31
2015;10;F;57;3504;31
2015;10;F;58;3504;31
2015;10;F;48;3504;31
2015;10;F;53;3504;31
2015;10;F;57;3504;31
2015;10;M;60;3504;31
2015;10;F;56;3504;31
2015;10;M;58;3504;31
2015;10;M;32;3504;42
2015;10;M;30;3504;42
2015;10;M;29;3504;42
2015;10;M;28;3504;42
2015;10;M;32;3504;42
2015;10;M;29;3504;42
2015;10;M;74;3504;20
2015;10;M;54;3504;42
2015;10;M;68;3504;32
2015;10;M;31;3504;42
2015;10;M;32;3504;42
2015;10;M;31;3504;42
2015;10;M;21;3504;42
2015;10;F;41;3504;42
2015;10;F;33;3504;42
2015;10;F;32;3504;42
2015;10;F;30;3504;42
2015;10;F;31;3504;42
2015;10;F;29;3504;42
2015;10;F;22;3504;42
2015;10;F;22;3504;42
2015;10;F;22;3504;42
2015;10;F;14;3504;42
2015;10;M;73;3503;31
2015;10;M;77;3503;32
2015;10;M;88;3503;30
2015;10;M;73;3503;31
2015;10;M;78;3503;30
2015;10;M;71;3503;31
2015;10;M;86;3503;30
2015;10;M;70;3503;30
2015;10;M;67;3503;30
2015;10;M;65;3503;30
2015;10;M;62;3503;30
2015;10;M;31;3503;42
2015;10;M;31;3503;42
2015;10;M;32;3503;42
2015;10;M;31;3503;42
2015;10;M;29;3503;42
2015;10;M;32;3503;42
2015;10;M;28;3503;42
2015;10;M;29;3503;42
2015;10;M;22;3503;42
2015;10;M;23;3503;42
2015;10;M;20;3503;42
2015;10;M;14;3503;42
2015;10;F;27;3503;42
2015;10;F;29;3503;42
2015;10;F;28;3503;42
2015;10;F;29;3503;42
2015;10;F;22;3503;42
2015;10;F;20;3503;42
2015;10;F;15;3503;42
2015;10;M;80;3503;31
2015;10;M;97;3503;31
2015;10;M;85;3503;30
2015;10;M;87;3503;31
2015;10;M;86;3503;30
2015;10;M;91;3503;31
2015;10;M;69;3503;32
2015;10;M;88;3503;31
2015;10;M;77;3503;31
2015;10;M;68;3503;31
2015;10;M;66;3503;31
2015;10;F;63;3503;31
2015;10;M;39;3503;42
2015;10;M;61;3503;32
2015;10;M;79;3503;31
2015;10;M;91;3503;31
2015;10;M;81;3503;31
2015;10;M;91;3503;30
2015;10;M;90;3503;30
2015;10;M;87;3503;30
2015;10;M;91;3503;31
2015;10;M;81;3503;31
2015;10;M;83;3503;30
2015;10;M;79;3503;31
2015;10;M;83;3503;31
2015;10;M;97;3503;31
2015;10;M;87;3503;31
2015;10;M;86;3503;30
2015;10;M;86;3503;31
2015;10;M;78;3503;31
2015;10;F;54;3503;31
2015;10;M;15;3503;42
2015;10;F;22;3503;42
2015;10;M;30;3503;42
2015;10;M;28;3503;42
2015;10;M;23;3503;42
2015;10;F;21;3503;42
2015;10;M;22;3503;42
2015;10;F;22;3503;42
2015;10;M;25;3503;42
2015;10;F;20;3503;42
2015;10;M;26;3503;42
2015;10;F;17;3503;42
2015;10;F;20;3503;42
2015;10;M;16;3503;42
2015;10;M;15;3503;42
2015;10;M;88;3503;30
2015;10;M;77;3503;31
2015;10;M;68;3503;31
2015;10;M;70;3503;31
2015;10;M;62;3503;31
2015;10;F;51;3503;31
2015;10;M;60;3503;31
2015;10;F;55;3503;31
2015;10;F;48;3503;31
2015;10;F;56;3503;32
2015;10;M;48;3503;42
2015;10;M;41;3503;42
2015;10;M;21;3503;42
2015;10;M;21;3503;42
2015;10;F;21;3503;42
2015;10;M;22;3503;42
2015;10;M;23;3503;42
2015;10;F;20;3503;42
2015;10;M;15;3503;42
2015;10;F;45;3503;42
2015;10;M;80;3503;30
2015;10;M;82;3503;30
2015;10;M;65;3503;31
2015;10;M;58;3503;42
2015;10;M;61;3503;31
2015;10;M;49;3503;42
2015;10;M;19;3503;42
2015;10;M;19;3503;42
2015;10;M;24;3503;42
2015;10;M;21;3503;42
2015;10;M;27;3503;42
2015;10;M;19;3503;42
2015;10;M;14;3503;42
2015;10;M;8;3503;42
2015;10;F;56;3503;31
2015;10;F;54;3503;31
2015;10;F;51;3503;31
2015;10;F;53;3503;31
2015;10;F;50;3503;31
2015;10;F;54;3503;31
2015;10;F;21;3503;42
2015;10;F;20;3503;42
2015;10;F;20;3503;42
2015;10;F;21;3503;42
2015;10;F;22;3503;42
2015;10;F;21;3503;42
2015;10;F;20;3503;42
2015;10;F;20;3503;42
2015;10;F;20;3503;42
2015;10;F;21;3503;42
2015;10;F;23;3503;42
2015;10;F;20;3503;42
2015;10;F;18;3503;42
2015;10;F;16;3503;42
2015;10;M;87;3503;31
2015;10;M;74;3503;32
2015;10;M;64;3503;31
2015;10;M;68;3503;31
2015;10;M;74;3503;31
2015;10;M;69;3503;32
2015;10;M;66;3503;32
2015;10;M;69;3503;31
2015;10;M;66;3503;30
2015;10;M;63;3503;30
2015;10;M;85;3503;30
2015;10;M;74;3503;30
2015;10;M;93;3503;20
2015;10;M;76;3503;30
2015;10;M;63;3503;31
2015;10;M;84;3503;30
2015;10;M;74;3503;30
2015;10;M;86;3503;31
2015;10;M;88;3503;32
2015;10;M;66;3503;31
2015;10;M;63;3503;31
2015;10;M;70;3503;31
2015;10;M;68;3503;30
2015;10;M;65;3503;30
2015;10;M;55;3503;42
2015;10;M;65;3503;31
2015;10;M;66;3503;30
2015;10;M;62;3503;31
2015;10;M;63;3503;31
2015;10;M;55;3503;42
2015;10;M;37;3503;42
2015;10;M;27;3503;42
2015;10;M;21;3503;42
2015;10;M;20;3503;42
2015;10;M;22;3503;42
2015;10;M;21;3503;42
2015;10;M;21;3503;42
2015;10;F;50;3503;30
2015;10;F;54;3503;32
2015;10;F;55;3503;31
2015;10;F;58;3503;31
2015;10;F;57;3503;31
2015;10;F;55;3503;31
2015;10;F;54;3503;30
2015;10;F;56;3503;31
2015;10;F;58;3503;31
2015;10;F;45;3503;32
2015;10;F;52;3503;31
2015;10;F;60;3503;32
2015;10;F;57;3503;31
2015;10;F;62;3503;31
2015;10;F;51;3503;31
2015;10;F;49;3503;31
2015;10;F;56;3503;31
2015;10;F;46;3503;32
2015;10;F;55;3503;31
2015;10;F;50;3503;31
2015;10;F;49;3503;31
2015;10;F;57;3503;31
2015;10;F;52;3503;31
2015;10;F;45;3503;32
2015;10;F;30;3503;42
2015;10;F;21;3503;42
2015;10;F;22;3503;42
2015;10;F;22;3503;42
2015;10;M;99;3503;31
2015;10;M;88;3503;31
2015;10;M;91;3503;10
2015;10;M;83;3503;31
2015;10;M;79;3503;31
2015;10;M;72;3503;31
2015;10;M;63;3503;31
2015;10;M;75;3503;31
2015;10;M;76;3503;30
2015;10;M;68;3503;31
2015;10;M;66;3503;31
2015;10;M;58;3503;42
2015;10;M;68;3503;31
2015;10;M;70;3503;31
2015;10;M;56;3503;31
2015;10;M;54;3503;42
2015;10;F;60;3503;31
2015;10;F;53;3503;31
2015;10;F;47;3503;31
2015;10;F;53;3503;31
2015;10;F;57;3503;31
2015;10;F;58;3503;31
2015;10;F;55;3503;31
2015;10;F;51;3503;31
2015;10;F;60;3503;31
2015;10;F;54;3503;31
2015;10;F;60;3503;30
2015;10;F;59;3503;31
2015;10;F;49;3503;31
2015;10;F;57;3503;31
2015;10;F;55;3503;31
2015;10;F;59;3503;31
2015;10;F;56;3503;31
2015;10;F;59;3503;31
2015;10;F;45;3503;31
2015;10;F;56;3503;31
2015;10;F;60;3503;31
2015;10;F;52;3503;31
2015;10;F;56;3503;31
2015;10;F;53;3503;31
2015;10;F;53;3503;31
2015;10;F;58;3503;31
2015;10;F;54;3503;31
2015;10;F;55;3503;31
2015;10;F;45;3503;32
2015;10;F;56;3503;31
2015;10;F;56;3503;31
2015;10;F;50;3503;31
2015;10;F;51;3503;31
2015;10;F;54;3503;31
2015;10;F;55;3503;31
2015;10;F;59;3503;31
2015;10;F;44;3503;32
2015;10;F;54;3503;31
2015;10;F;43;3503;30
2015;10;F;44;3503;32
2015;10;F;47;3503;32
2015;10;F;41;3503;42
2015;10;M;100;3501;32
2015;10;M;64;3501;31
2015;10;M;83;3501;31
2015;10;F;71;3501;32
2015;10;F;60;3501;31
2015;10;F;55;3501;31
2015;10;F;55;3501;31
2015;10;F;54;3501;31
2015;10;M;109;3501;32
2015;10;M;65;3501;31
2015;10;M;66;3501;31
2015;10;F;49;3501;31
2015;10;F;53;3501;31
2015;10;F;65;3501;32
2015;10;F;55;3501;32
2015;10;F;48;3501;30
2015;10;F;53;3501;31
2015;10;F;54;3501;31
2015;10;F;53;3501;31
2015;10;F;58;3501;31
2015;10;F;53;3501;31
2015;10;F;58;3501;31
2015;10;F;54;3501;31
2015;10;F;56;3501;32
2015;10;F;47;3501;31
2015;10;F;55;3501;31
2015;10;F;51;3501;31
2015;10;F;53;3501;30
2015;10;F;57;3501;31
2015;10;F;57;3501;31
2015;10;F;65;3501;32
2015;10;F;72;3501;32
2015;10;M;63;3501;30
2015;10;F;51;3501;31
2015;10;F;56;3501;31
2015;10;M;53;3501;42
2015;10;F;53;3501;31
2015;10;F;54;3501;31
2015;10;F;53;3501;31
2015;10;F;49;3501;31
2015;10;F;54;3501;31
2015;10;F;52;3501;31
2015;10;F;51;3501;31
2015;10;F;47;3501;31
2015;10;F;58;3501;31
2015;10;M;64;3501;31
2015;10;M;67;3501;31
2015;10;M;67;3501;31
2015;10;F;53;3501;31
2015;10;M;104;3501;31
2015;10;M;67;3501;31
2015;10;M;76;3501;32
2015;10;M;64;3501;31
2015;10;M;64;3501;31
2015;10;M;72;3501;31
2015;10;M;73;3501;31
2015;10;F;61;3501;32
2015;10;F;72;3501;32
2015;10;M;105;3503;32
2015;10;M;87;3503;31
2015;10;M;91;3503;31
2015;10;M;87;3503;31
2015;10;M;95;3503;32
2015;10;M;79;3503;31
2015;10;M;82;3503;31
2015;10;M;86;3503;31
2015;10;M;86;3503;31
2015;10;M;86;3503;31
2015;10;M;84;3503;31
2015;10;M;86;3503;31
2015;10;M;110;3503;32
2015;10;M;93;3503;31
2015;10;M;81;3503;31
2015;10;M;79;3503;31
2015;10;M;83;3503;31
2015;10;M;71;3503;31
2015;10;M;96;3503;31
2015;10;M;69;3503;31
2015;10;M;75;3503;31
2015;10;M;71;3503;31
2015;10;M;73;3503;31
2015;10;M;76;3503;32
2015;10;M;69;3503;32
2015;10;M;68;3503;31
2015;10;M;71;3503;31
2015;10;M;53;3503;42
2015;10;M;71;3503;31
2015;10;M;64;3503;31
2015;10;M;52;3503;42
2015;10;M;66;3503;31
2015;10;M;64;3503;31
2015;10;M;59;3503;42
2015;10;M;66;3503;31
2015;10;M;72;3503;31
2015;10;M;75;3503;31
2015;10;M;63;3503;31
2015;10;M;61;3503;31
2015;10;M;66;3503;31
2015;10;F;54;3503;31
2015;10;F;24;3503;42
2015;10;F;27;3503;42
2015;10;F;26;3503;42
2015;10;F;25;3503;42
2015;10;F;23;3503;42
2015;10;F;26;3503;42
2015;10;F;27;3503;42
2015;10;F;25;3503;42
2015;10;F;25;3503;42
2015;10;F;17;3503;42
2015;10;F;21;3503;42
2015;10;F;20;3503;42
2015;10;F;21;3503;42
2015;10;F;27;3503;42
2015;10;F;23;3503;42
2015;10;F;27;3503;42
2015;10;F;24;3503;42
2015;10;F;20;3503;42
2015;10;F;23;3503;42
2015;10;F;23;3503;42
2015;10;F;20;3503;42
2015;10;M;27;3503;42
2015;10;M;21;3503;42
2015;10;M;22;3503;42
2015;10;M;22;3503;42
2015;10;M;21;3503;42
2015;10;M;23;3503;42
2015;10;M;22;3503;42
2015;10;M;23;3503;42
2015;10;M;22;3503;42
2015;10;M;21;3503;42
2015;10;M;22;3503;42
2015;10;M;23;3503;42
2015;10;M;19;3503;42
2015;10;M;21;3503;42
2015;10;M;20;3503;42
2015;10;M;30;3503;42
2015;10;M;23;3503;42
2015;10;M;24;3503;42
2015;10;M;22;3503;42
2015;10;M;25;3503;42
2015;10;M;25;3503;42
2015;10;M;29;3503;42
2015;10;M;22;3503;42
2015;10;M;27;3503;42
2015;10;M;105;3502;32
2015;10;M;112;3502;32
2015;10;M;113;3502;32
2015;10;M;111;3502;31
2015;10;M;93;3502;32
2015;10;M;99;3502;31
2015;10;M;86;3502;32
2015;10;M;94;3502;32
2015;10;M;94;3502;31
2015;10;M;84;3502;31
2015;10;M;73;3502;30
2015;10;M;70;3502;30
2015;10;M;72;3502;30
2015;10;M;73;3502;30
2015;10;M;68;3502;30
2015;10;M;76;3502;30
2015;10;M;27;3502;42
2015;10;M;25;3502;42
2015;10;M;25;3502;42
2015;10;M;28;3502;42
2015;10;M;24;3502;42
2015;10;M;21;3502;42
2015;10;F;59;3502;32
2015;10;F;65;3502;32
2015;10;F;55;3502;32
2015;10;F;51;3502;32
2015;10;F;56;3502;32
2015;10;F;55;3502;32
2015;10;F;70;3502;32
2015;10;F;57;3502;32
2015;10;F;60;3502;32
2015;10;F;56;3502;31
2015;10;F;54;3502;32
2015;10;F;44;3502;31
2015;10;F;53;3502;31
2015;10;F;54;3502;31
2015;10;F;53;3502;31
2015;10;F;52;3502;31
2015;10;F;55;3502;31
2015;10;F;54;3502;31
2015;10;F;53;3502;31
2015;10;F;47;3502;31
2015;10;F;49;3502;31
2015;10;F;52;3502;31
2015;10;F;55;3502;31
2015;10;F;48;3502;31
2015;10;F;53;3502;31
2015;10;F;47;3502;31
2015;10;F;50;3502;31
2015;10;F;65;3502;32
2015;10;F;58;3502;32
2015;10;F;57;3502;31
2015;10;F;51;3502;31
2015;10;F;52;3502;31
2015;10;F;29;3502;42
2015;10;F;30;3502;42
2015;10;F;27;3502;42
2015;10;F;21;3502;42
2015;10;F;21;3502;42
2015;10;F;26;3502;42
2015;10;F;16;3502;42
2015;10;M;96;3502;30
2015;10;M;106;3502;31
2015;10;M;127;3502;30
2015;10;M;119;3502;31
2015;10;M;122;3502;30
2015;10;M;122;3502;20
2015;10;M;129;3502;31
2015;10;M;135;3502;30
2015;10;M;122;3502;30
2015;10;M;131;3502;20
2015;10;M;118;3502;30
2015;10;M;123;3502;30
2015;10;M;126;3502;30
2015;10;M;107;3502;20
2015;10;M;117;3502;30
2015;10;M;120;3502;20
2015;10;M;130;3502;20
2015;10;M;106;3502;30
2015;10;M;104;3502;20
2015;10;M;112;3502;31
2015;10;M;100;3502;30
2015;10;M;109;3502;31
2015;10;M;99;3502;30
2015;10;M;102;3502;10
2015;10;M;111;3502;30
2015;10;M;103;3502;10
2015;10;M;89;3502;10
2015;10;M;71;3502;10
2015;10;M;110;3502;20
2015;10;M;108;3502;30
2015;10;M;122;3502;20
2015;10;M;93;3502;20
2015;10;M;86;3502;10
2015;10;M;103;3502;30
2015;10;M;104;3502;30
2015;10;M;92;3502;20
2015;10;M;99;3502;31
2015;10;M;102;3502;20
2015;10;M;68;3502;31
2015;10;M;91;3502;30
2015;10;M;70;3502;31
2015;10;M;69;3502;30
2015;10;M;66;3502;31
2015;10;M;64;3502;31
2015;10;M;66;3502;31
2015;10;M;59;3502;42
2015;10;M;70;3502;31
2015;10;M;50;3502;42
2015;10;M;63;3502;31
2015;10;M;63;3502;31
2015;10;M;52;3502;42
2015;10;M;62;3502;20
2015;10;M;27;3502;42
2015;10;M;30;3502;42
2015;10;M;29;3502;42
2015;10;M;30;3502;42
2015;10;M;30;3502;42
2015;10;M;31;3502;42
2015;10;M;29;3502;42
2015;10;M;30;3502;42
2015;10;M;30;3502;42
2015;10;M;27;3502;42
2015;10;F;57;3502;42
2015;10;F;29;3502;42
2015;10;F;37;3502;42
2015;10;F;30;3502;42
2015;10;F;26;3502;42
2015;10;F;32;3502;42
2015;10;F;25;3502;42
2015;10;F;21;3502;42
2015;10;M;122;3502;31
2015;10;M;113;3502;31
2015;10;M;131;3502;30
2015;10;M;116;3502;30
2015;10;M;102;3502;30
2015;10;M;124;3502;30
2015;10;M;110;3502;30
2015;10;M;106;3502;31
2015;10;M;125;3502;30
2015;10;M;92;3502;31
2015;10;M;92;3502;20
2015;10;M;93;3502;30
2015;10;M;95;3502;30
2015;10;M;95;3502;30
2015;10;M;69;3502;31
2015;10;M;98;3502;30
2015;10;M;75;3502;20
2015;10;M;85;3502;10
2015;10;M;119;3502;30
2015;10;M;77;3502;31
2015;10;M;66;3502;31
2015;10;M;76;3502;30
2015;10;M;62;3502;30
2015;10;M;29;3502;42
2015;10;M;27;3502;42
2015;10;M;27;3502;42
2015;10;F;39;3502;42
2015;10;F;29;3502;42
2015;10;M;113;3502;32
2015;10;M;105;3502;30
2015;10;M;98;3502;31
2015;10;M;107;3502;31
2015;10;M;113;3502;30
2015;10;M;112;3502;31
2015;10;M;117;3502;30
2015;10;M;98;3502;31
2015;10;M;96;3502;31
2015;10;M;110;3502;30
2015;10;M;116;3502;30
2015;10;M;98;3502;31
2015;10;M;97;3502;30
2015;10;M;78;3502;30
2015;10;M;99;3502;30
2015;10;M;107;3502;20
2015;10;M;110;3502;30
2015;10;M;86;3502;20
2015;10;M;99;3502;30
2015;10;M;80;3502;20
2015;10;M;82;3502;30
2015;10;M;66;3502;20
2015;10;M;54;3502;42
2015;10;M;96;3502;20
2015;10;M;98;3502;10
2015;10;M;89;3502;31
